R1,R2,R3,d1,d2,Ra1,Ra2,Ra3,Ra4,Ra5,Ra6,Ra7,Ra8,Ra9,Ra10,Ra11,Ra12,Ra13,Ra14,Ra15,Ra16,Ra17,Ra18,Ra19,Ra20,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20
1.7079994118970987,0.6793734861398647,1.7944093108090358,1.0724927342517026,1.6010415461684147,1.7933536083485029,1.7926950891988296,1.7916258125327627,1.7898895945966895,1.7870705710689438,1.7824939812832297,1.7750662976609164,1.763020663059895,1.743523427221337,1.7121098937487373,1.6620249071547073,1.583915571240269,1.467108723254042,1.3044397490748019,1.1026222556582492,0.9039246022245754,0.8195881086519955,0.9385500580619665,1.135382272301888,1.3344210806451244,0.7841846023868204,0.7834294956222461,0.7822064482393651,0.7802285846646241,0.7770382192776839,0.7719133912732343,0.7637367430581185,0.750834545871628,0.7308417434033129,0.7007728875260331,0.6577328524154262,0.6010464464649669,0.5366043987549296,0.48315632931537383,0.478641130132701,0.5800953259640267,0.810207286647469,1.0255486906103932,1.1010712922865713,1.1343281922780681
2.3820379240174816,1.6656429486581232,0.2014614830919261,1.5347586632685646,1.2821365139366365,0.20218028654636,0.20262865853124812,0.20335671161627225,0.20453889483785997,0.20645844342792244,0.20957513644743636,0.21463499702699929,0.22284708051694269,0.2361650853103675,0.25772315823641595,0.2924635670235597,0.3478843942390815,0.4344675690413997,0.564656793067558,0.7490937362161398,0.9911587332412694,1.2842728816656326,1.613736300441569,1.9552679018110017,2.251466772991286,0.7862250183776327,0.7867400844591761,0.7875752816505285,0.7889284152888861,0.7911176101769748,0.7946514032808293,0.8003346367603752,0.8094201572055422,0.8238044757801575,0.8462233313798605,0.8802941596635366,0.9300423337407607,0.9983332858252014,1.083955832269376,1.1788024668789,1.2683603269442025,1.3357031612279706,1.3625230548824903,1.3214990432399298,1.1754969858628999
1.3602678213981163,0.9318703390227709,1.3624889337675021,2.0757207929251815,1.3390032927670348,1.362353688384262,1.3622693259391563,1.3621323417329696,1.3619099166740638,1.3615487766744747,1.3609624879596003,1.3600110042927729,1.358468198152348,1.3559722120702755,1.3519573016078539,1.345591873765578,1.3358564195419884,1.322250027141017,1.3073825528584306,1.302449234455968,1.3264090503750332,1.368270673277225,1.3689472265374334,1.3593208143360684,1.36028810307873,0.7852428123349103,0.7851462683457453,0.7849900913860056,0.7847380446778832,0.7843328506312274,0.7836855918147715,0.7826625289791258,0.7810739730714465,0.7786818377905594,0.7752731877171918,0.7709148090235629,0.7666138955865145,0.7656167499801565,0.7746486782072682,0.8001835186441162,0.8293413029902239,0.8181788514470677,0.7823804433053468,0.7850148623705618,0.785386938973805
0.9624436778583111,2.217894014582437,0.7450858068183479,2.2015944713417817,1.7283979330932429,0.7459226643100384,0.7464446682668421,0.7472922590679493,0.7486684418795638,0.7509025650495896,0.7545282076496254,0.7604067320849667,0.7699160220123001,0.7852101048247567,0.8094655956452849,0.8466823651613576,0.8995944028713501,0.9624361446112416,1.007387833385842,0.9928974980474412,0.9513349721548912,0.9604404510469103,0.9625504866193715,0.9624462797548535,0.9624436775521209,0.7863584230087554,0.7869541634168148,0.7879162140416899,0.7894644500532536,0.7919419601209293,0.7958696454717691,0.8020002646171723,0.8113208464498939,0.8248564659175218,0.8429260492612471,0.8632105390632375,0.8771211409387691,0.8668055855458214,0.816141253620294,0.756718371911256,0.7663249155740435,0.7901378024893988,0.7850799397545298,0.7853981036333882,0.7853981623591344
0.24001414400188228,1.0047830972945704,2.9438487193486234,2.4322790376272563,1.997695450838703,2.859844151943563,2.80850595790332,2.7278926998198023,2.6055951286431025,2.430031029259011,2.1957832027673705,1.9068815812710618,1.5745206163356171,1.212049230942606,0.8331619261340164,0.46210860475297955,0.18380857738440143,0.15633039091918877,0.2397475553187234,0.24022354098103266,0.24001900372227528,0.24001414741021032,0.24001414400190568,0.24001414400188234,0.24001414400188234,0.6970370817766599,0.6499520392153356,0.5843072000256256,0.5000285419131185,0.40323752198888696,0.3060948329311611,0.22202657751031166,0.16100732555947303,0.13100484280136107,0.14712323257260723,0.24795338736882364,0.49028305430730357,0.7617533905268516,0.8013476652910997,0.7846259389995469,0.7854016679999432,0.785398162501443,0.7853981633974629,0.7853981633974484,0.7853981633974482
2.976763857885823,2.760733858209079,0.9280847416007573,1.9865535974451314,1.0366232705561294,0.9287179419845499,0.929112917049394,0.9297542663879408,0.9307956660512784,0.9324866304663666,0.9352322254623953,0.9396898077661859,0.9469251871840231,0.9586624280671344,0.9776744714801026,1.0083605533370024,1.0574849648978326,1.1347708807282901,1.2524140063922449,1.422105409715851,1.6496981305769427,1.9313592561617585,2.2545556389786503,2.598592908408602,2.914810650494968,0.7861266217150944,0.7865804697116136,0.7873165228479809,0.7885093536137642,0.7904400507848676,0.7935588104977593,0.798580400059494,0.8066233371904247,0.819395996220032,0.839401462065809,0.8700459525471996,0.9153521733906614,0.9787365593093652,1.0603996330519625,1.1541750454678419,1.2468003966478354,1.3211507821105124,1.3581992892708439,1.329623775895312,1.1853367699324013
2.8263591823739906,2.913444356623685,0.5168162624294977,2.2109304940100234,2.058755547213884,0.519441169055738,0.5210784822644374,0.5237369749844413,0.5280531872500925,0.5350592836615331,0.5464253353933748,0.564839144184931,0.5945712533724175,0.642210148537257,0.7172937669216677,0.8319578182926624,0.9981885540620351,1.2226104233240291,1.5024814537301763,1.8269157230674518,2.1807780976918862,2.541286340451656,2.842976740250529,2.9289394065169554,2.8355533194241684,0.7884110158971669,0.7902810738674483,0.7933025082678503,0.7981690373477902,0.805967906000306,0.818364055093387,0.8378080823051559,0.8676630481392136,0.911970920097358,0.9743383046659582,1.0554701620579232,1.1500891995995564,1.2461951980307713,1.328772227400238,1.3837632139966238,1.3948029644193294,1.3294894370455133,1.1313292793066472,0.8465204375611396,0.756321224686934
2.7064151922753643,2.364529248265423,1.0342050106891025,2.323999956123547,1.0755900148243218,1.0353473479790891,1.036059907766623,1.037216933862379,1.0390956351528948,1.0421460108407992,1.0470982271615328,1.0551356883516736,1.068170834111761,1.0892723544004181,1.1232819064698472,1.1775531970393824,1.262387555482659,1.3900498962514007,1.571025779524924,1.8083387631046766,2.093737600347194,2.4046007998033305,2.6821219567366783,2.792535703565523,2.724860766438246,0.7867115258695021,0.787528946699898,0.7888532770908554,0.7909958633239977,0.7944543955636831,0.8000165141630452,0.808908170927863,0.822984742957312,0.8449210375059485,0.8782476227111233,0.9268676599847281,0.9934537875906331,1.0763795939667773,1.1664022574066197,1.245915838105833,1.2903110836664486,1.2643380976143124,1.1182484296434074,0.8745733739400561,0.7648590256292499
2.882158519565304,2.991145545595544,0.3419615644716149,1.007372010460591,1.3993205801515587,0.3423709445339451,0.34262630613261835,0.3430409558266325,0.3437142520893008,0.344807525225592,0.3465827154731019,0.3494650527506507,0.35414458257913295,0.36173997307610556,0.3740602177431137,0.3940126041341678,0.4262011677741863,0.4776768497751045,0.5584917442017968,0.681056651535016,0.8569205913205452,1.091425651783354,1.380445290420775,1.7126609175872713,2.0743547246733276,0.7858692564733465,0.7861628874091866,0.7866393089704002,0.787411937924316,0.7886639529152976,0.7906902092532476,0.7939627143455287,0.7992302463601597,0.807662947686714,0.8210439712068436,0.8419758509251244,0.8739760937076173,0.921146027003592,0.9868667480737591,1.071153709183945,1.1677787792031327,1.2644042500375352,1.347243159261934,1.4054063775351786,1.4285365403930648
0.4041618063162281,2.7130932054944523,0.6371876236736753,1.4236969477043977,1.2773009944823892,0.6371871255636982,0.6371868146687383,0.6371863092364808,0.6371854859266035,0.6371841379441864,0.6371819017157891,0.6371780687565204,0.6371709886824748,0.6371558808692859,0.6371162613200075,0.6369898817005758,0.6365362206415511,0.6348494034409917,0.628764192479244,0.6088229449587536,0.5549858574613452,0.45444753069188115,0.3697915332688117,0.3906905200974553,0.4057148966553165,0.7853974349576047,0.785396823660022,0.7853955745879239,0.7853928713289204,0.7853867069235975,0.7853720386254881,0.785336027833188,0.7852457939700758,0.7850171921241097,0.784436664279274,0.7829723498298212,0.779347598819593,0.7707113807856454,0.7516098021231561,0.7152591612548738,0.666055680922198,0.6488129389835153,0.7244054650820102,0.7964424666570982,0.7852405722657969
0.7173236267390198,0.7944765307845421,2.939948850871078,1.4895668221874545,1.2580875797736173,2.935482020075405,2.9326959235779606,2.928172600928974,2.9208305786320987,2.9089206052420273,2.8896298195262915,2.8584978397847376,2.808673769527229,2.730331742441802,2.6111987035863415,2.4395972791416543,2.209775006438814,1.9255444293995747,1.5987128821501206,1.246200137901689,0.8994212561192004,0.654071005494066,0.649263153498836,0.7177883145391529,0.7173942312304302,0.7802821245416295,0.7771177322823682,0.7720230476995974,0.7638640135231729,0.7509094662917515,0.7306252435172166,0.6995681661007158,0.6536827879921072,0.589542086894625,0.5069563555662002,0.412020135183126,0.3175252494471412,0.23914218187653963,0.19237852674458333,0.19796384098003672,0.2968889373336767,0.5352952561349336,0.7734812353761016,0.7956897116625552,0.7853206812988793
2.404380590518007,2.943419092258284,0.18929527341856522,1.5753596634135727,1.7504319251204472,0.19059398604032377,0.19140408760014443,0.19271949478494768,0.1948553504545907,0.1983231978410874,0.20395291788324552,0.21308892359612164,0.22790143541640365,0.25186345306444025,0.2904208428048578,0.35173532847780836,0.44693718970854474,0.5886238909786373,0.7865541446615669,1.042443891417653,1.348649410835085,1.6916724796325602,2.0537172423061993,2.395411540030823,2.589237047872247,0.7868911100494488,0.7878200963730746,0.7893248425360008,0.7917584376595704,0.7956844130287909,0.8019923075405345,0.8120607525716137,0.8279611935008906,0.8526430541956965,0.8899132984671225,0.9437966867935947,1.0166993644490308,1.1063664436038798,1.2036164720629112,1.294071482524725,1.3628529697639693,1.3951040489076203,1.3662206910861159,1.2237986169485056,0.9268847109876515
2.6453449560463485,2.4604924739685208,1.2263410120112186,1.2476358131162744,1.7534099550279123,1.2266370161686149,1.2268216566089334,1.2271214712388576,1.2276083023109179,1.228398803221936,1.2296823828874226,1.231766555891821,1.2351504741999597,1.2406438785821345,1.2495583980389502,1.2640106907213564,1.2873854934540836,1.3249805497435656,1.384700581555509,1.4772080448273568,1.6142015371270446,1.8035765888192452,2.0424518382827754,2.308409254017507,2.5371489051264713,0.7857388225175168,0.7859511878598786,0.7862958093024165,0.7868548378217096,0.7877611012330201,0.789228791731976,0.7916017990657005,0.7954282957689474,0.8015717805462252,0.8113657370372364,0.8268009128749373,0.8506769051014679,0.8865106402797559,0.9377433233414489,1.0055726989769007,1.0851933346136116,1.1619483009968488,1.2096269295609519,1.1898091447891452,1.0626850850030058
1.0246584192858874,0.10772559442832386,1.2608015129179755,1.8107164855085114,1.663710203817137,1.2581482146508975,1.25649321550312,1.2538060831253581,1.2494436975691088,1.2423640138944114,1.2308842136716738,1.2123089498168018,1.1824056779026644,1.134826914676379,1.0610051315271514,0.9520438887614677,0.8057466692752144,0.6448722413942359,0.5528757839561467,0.6502461693077775,0.891312166335039,1.0626064543755223,1.066144870249835,1.0236738517414574,1.0246725888988635,0.7823574780989542,0.7804749687222153,0.777441305889597,0.7725758357193387,0.7648331856216418,0.7526692610764271,0.7339622452442188,0.7062043484982555,0.6674791089270802,0.619175933761357,0.5715533500285784,0.5520765411154664,0.6113390233401881,0.7949704172855847,1.0187197805583537,1.0759569165613927,0.934307806685993,0.7923893738981571,0.7780227853199052,0.7857566598804614
2.0595759449862805,2.132760288877746,1.2901644727486539,1.0426834654000954,2.174296380380153,1.2907001068367832,1.291034222416789,1.2915767498698247,1.2924576862633228,1.2938881001514726,1.2962106447003618,1.299981394770045,1.3061019597162922,1.3160308304827435,1.3321138471926095,1.3580720477875114,1.3996198219222962,1.4649180260722439,1.563882356517136,1.7043790012928843,1.882844883821138,2.0659105674727627,2.1693910155673173,2.1401683083767233,2.10187466096031,0.7860143238235053,0.7863981528162478,0.7870205593179641,0.7880289808208863,0.7896605719979468,0.7922945180933141,0.7965311171939448,0.8033050968061396,0.814031361417454,0.8307473423418619,0.8561227120331976,0.8930002925530429,0.9427996693895929,1.001929958947417,1.056153758840146,1.075279336479525,1.016444420248341,0.8712099115621197,0.7615861014296058,0.7605565818598318
1.0575589982011546,2.0690429360472846,2.285998078761853,1.4342640661570951,1.985289433130099,2.285382968566613,2.284999277799475,2.284376251833817,2.2833646060598176,2.2817219588221773,2.279054835012375,2.2747247352333377,2.2676966221443866,2.2562970226131576,2.2378376247673444,2.2080660267228036,2.1604894936807564,2.085929284653373,1.9733461323953234,1.8135250005155608,1.6059579845712664,1.367068764499626,1.1408267497203401,1.0071667836756404,1.0205237151528714,0.7846905792834876,0.784249799824349,0.7835350450227305,0.7823770031516407,0.7805033347280618,0.7774785923240042,0.7726133689222033,0.7648339762483466,0.7525141499386404,0.7333074053219387,0.7041178299420847,0.6615532741175735,0.6034800494153156,0.5322381348836649,0.458819811367992,0.4053105304708794,0.40353938315218013,0.48695392570836515,0.652884805617546,0.7876643085806391
